('13-55', 918971900.0)
('13-56', 918777440.0)
('13-57', 918582980.0)
('13-58', 918388520.0)
('13-59', 918194060.0)
('13-6', 928500440.0)
('13-60', 917999600.0)
('13-61', 917805140.0)
('13-62', 917610680.0)
('13-63', 917416220.0)
('13-64', 917221760.0)
('13-65', 917027300.0)
('13-66', 916832840.0)
('13-67', 916638380.0)
('13-68', 916443920.0)
('13-69', 916249460.0)
('13-7', 928305980.0)
('13-70', 916055000.0)
('13-71', 915860540.0)
('13-72', 915666080.0)
('13-73', 915471620.0)
('13-74', 915277160.0)
('13-75', 915082700.0)
('13-76', 914888240.0)
('13-77', 914693780.0)
('13-78', 914499320.0)
('13-79', 914304860.0)
('13-8', 928111520.0)
('13-9', 927917060.0)
('14-0', 999363200.0)
('14-1', 999154340.0)
('14-10', 997274600.0)
('14-11', 997065740.0)
('14-12', 996856880.0)
('14-13', 996648020.0)
('14-14', 996439160.0)
('14-15', 996230300.0)
('14-16', 996021440.0)
('14-17', 995812580.0)
('14-18', 995603720.0)
('14-19', 995394860.0)
('14-2', 998945480.0)
('14-20', 995186000.0)
('14-21', 994977140.0)
('14-22', 994768280.0)
('14-23', 994559420.0)
('14-24', 994350560.0)
('14-25', 994141700.0)
('14-26', 993932840.0)
('14-27', 993723980.0)
('14-28', 993515120.0)
('14-29', 993306260.0)
('14-3', 998736620.0)
('14-30', 993097400.0)
('14-31', 992888540.0)
('14-32', 992679680.0)
('14-33', 992470820.0)
('14-34', 992261960.0)
('14-35', 992053100.0)
('14-36', 991844240.0)
('14-37', 991635380.0)
('14-38', 991426520.0)
('14-39', 991217660.0)
('14-4', 998527760.0)
('14-40', 991008800.0)
('14-41', 990799940.0)
('14-42', 990591080.0)
('14-43', 990382220.0)
('14-44', 990173360.0)
('14-45', 989964500.0)
('14-46', 989755640.0)
('14-47', 989546780.0)
('14-48', 989337920.0)
('14-49', 989129060.0)
('14-5', 998318900.0)
('14-50', 988920200.0)
('14-51', 988711340.0)
('14-52', 988502480.0)
('14-53', 988293620.0)
('14-54', 988084760.0)
('14-55', 987875900.0)
('14-56', 987667040.0)
('14-57', 987458180.0)
('14-58', 987249320.0)
('14-59', 987040460.0)
('14-6', 998110040.0)
('14-60', 986831600.0)
('14-61', 986622740.0)
('14-62', 986413880.0)
('14-63', 986205020.0)
('14-64', 985996160.0)
('14-65', 985787300.0)
('14-66', 985578440.0)
('14-67', 985369580.0)
('14-68', 985160720.0)
('14-69', 984951860.0)
('14-7', 997901180.0)
('14-70', 984743000.0)
('14-71', 984534140.0)
('14-72', 984325280.0)
('14-73', 984116420.0)
('14-74', 983907560.0)
('14-75', 983698700.0)
('14-76', 983489840.0)
('14-77', 983280980.0)
('14-78', 983072120.0)
('14-79', 982863260.0)
('14-8', 997692320.0)
('14-9', 997483460.0)
('15-0', 1069059200.0)
('15-1', 1068835940.0)
('15-10', 1066826600.0)
('15-11', 1066603340.0)
('15-12', 1066380080.0)
('15-13', 1066156820.0)
('15-14', 1065933560.0)
('15-15', 1065710300.0)
('15-16', 1065487040.0)
('15-17', 1065263780.0)
('15-18', 1065040520.0)
('15-19', 1064817260.0)
('15-2', 1068612680.0)
('15-20', 1064594000.0)
('15-21', 1064370740.0)
('15-22', 1064147480.0)
('15-23', 1063924220.0)
('15-24', 1063700960.0)
('15-25', 1063477700.0)
('15-26', 1063254440.0)
('15-27', 1063031180.0)
('15-28', 1062807920.0)
('15-29', 1062584660.0)
('15-3', 1068389420.0)
('15-30', 1062361400.0)
('15-31', 1062138140.0)
('15-32', 1061914880.0)
('15-33', 1061691620.0)
('15-34', 1061468360.0)
('15-35', 1061245100.0)
('15-36', 1061021840.0)
('15-37', 1060798580.0)
('15-38', 1060575320.0)
('15-39', 1060352060.0)
('15-4', 1068166160.0)
('15-40', 1060128800.0)
('15-41', 1059905540.0)
('15-42', 1059682280.0)
('15-43', 1059459020.0)
('15-44', 1059235760.0)
('15-45', 1059012500.0)
('15-46', 1058789240.0)
('15-47', 1058565980.0)
('15-48', 1058342720.0)
('15-49', 1058119460.0)
('15-5', 1067942900.0)
('15-50', 1057896200.0)
('15-51', 1057672940.0)
('15-52', 1057449680.0)
('15-53', 1057226420.0)
('15-54', 1057003160.0)
('15-55', 1056779900.0)
('15-56', 1056556640.0)
('15-57', 1056333380.0)
('15-58', 1056110120.0)
('15-59', 1055886860.0)
('15-6', 1067719640.0)
('15-60', 1055663600.0)
('15-61', 1055440340.0)
('15-62', 1055217080.0)
('15-63', 1054993820.0)
('15-64', 1054770560.0)
('15-65', 1054547300.0)
('15-66', 1054324040.0)
('15-67', 1054100780.0)
('15-68', 1053877520.0)
('15-69', 1053654260.0)
('15-7', 1067496380.0)
('15-70', 1053431000.0)
('15-71', 1053207740.0)
('15-72', 1052984480.0)
('15-73', 1052761220.0)
('15-74', 1052537960.0)
('15-75', 1052314700.0)
('15-76', 1052091440.0)
('15-77', 1051868180.0)
('15-78', 1051644920.0)
('15-79', 1051421660.0)
('15-8', 1067273120.0)
('15-9', 1067049860.0)
('16-0', 1138755200.0)
('16-1', 1138517540.0)
('16-10', 1136378600.0)
('16-11', 1136140940.0)
('16-12', 1135903280.0)
('16-13', 1135665620.0)
('16-14', 1135427960.0)
('16-15', 1135190300.0)
('16-16', 1134952640.0)
('16-17', 1134714980.0)
('16-18', 1134477320.0)
('16-19', 1134239660.0)
('16-2', 1138279880.0)
('16-20', 1134002000.0)
('16-21', 1133764340.0)
('16-22', 1133526680.0)
('16-23', 1133289020.0)
('16-24', 1133051360.0)
('16-25', 1132813700.0)
('16-26', 1132576040.0)
('16-27', 1132338380.0)
('16-28', 1132100720.0)
('16-29', 1131863060.0)
('16-3', 1138042220.0)
('16-30', 1131625400.0)
('16-31', 1131387740.0)
('16-32', 1131150080.0)
('16-33', 1130912420.0)
('16-34', 1130674760.0)
('16-35', 1130437100.0)
('16-36', 1130199440.0)
('16-37', 1129961780.0)
('16-38', 1129724120.0)
('16-39', 1129486460.0)
('16-4', 1137804560.0)
('16-40', 1129248800.0)
('16-41', 1129011140.0)
('16-42', 1128773480.0)
('16-43', 1128535820.0)
('16-44', 1128298160.0)
('16-45', 1128060500.0)
('16-46', 1127822840.0)
('16-47', 1127585180.0)
('16-48', 1127347520.0)
('16-49', 1127109860.0)
('16-5', 1137566900.0)
('16-50', 1126872200.0)
('16-51', 1126634540.0)
('16-52', 1126396880.0)
('16-53', 1126159220.0)
('16-54', 1125921560.0)
('16-55', 1125683900.0)
('16-56', 1125446240.0)
('16-57', 1125208580.0)
('16-58', 1124970920.0)
('16-59', 1124733260.0)
('16-6', 1137329240.0)
('16-60', 1124495600.0)
('16-61', 1124257940.0)
('16-62', 1124020280.0)
('16-63', 1123782620.0)
('16-64', 1123544960.0)
('16-65', 1123307300.0)
('16-66', 1123069640.0)
('16-67', 1122831980.0)
('16-68', 1122594320.0)
('16-69', 1122356660.0)
('16-7', 1137091580.0)
('16-70', 1122119000.0)
('16-71', 1121881340.0)
('16-72', 1121643680.0)
('16-73', 1121406020.0)
('16-74', 1121168360.0)
('16-75', 1120930700.0)
('16-76', 1120693040.0)
('16-77', 1120455380.0)
('16-78', 1120217720.0)
('16-79', 1119980060.0)
('16-8', 1136853920.0)
('16-9', 1136616260.0)
('17-0', 1208451200.0)
('17-1', 1208199140.0)
('17-10', 1205930600.0)
('17-11', 1205678540.0)
('17-12', 1205426480.0)
('17-13', 1205174420.0)
('17-14', 1204922360.0)
('17-15', 1204670300.0)
('17-16', 1204418240.0)
('17-17', 1204166180.0)
('17-18', 1203914120.0)
('17-19', 1203662060.0)
('17-2', 1207947080.0)
('17-20', 1203410000.0)
('17-21', 1203157940.0)
('17-22', 1202905880.0)
('17-23', 1202653820.0)
('17-24', 1202401760.0)
('17-25', 1202149700.0)
('17-26', 1201897640.0)
('17-27', 1201645580.0)
('17-28', 1201393520.0)
('17-29', 1201141460.0)
('17-3', 1207695020.0)
('17-30', 1200889400.0)
('17-31', 1200637340.0)
('17-32', 1200385280.0)
('17-33', 1200133220.0)
('17-34', 1199881160.0)
('17-35', 1199629100.0)
('17-36', 1199377040.0)
('17-37', 1199124980.0)
('17-38', 1198872920.0)
('17-39', 1198620860.0)
('17-4', 1207442960.0)
('17-40', 1198368800.0)
('17-41', 1198116740.0)
('17-42', 1197864680.0)
('17-43', 1197612620.0)
('17-44', 1197360560.0)
('17-45', 1197108500.0)
('17-46', 1196856440.0)
('17-47', 1196604380.0)
('17-48', 1196352320.0)
('17-49', 1196100260.0)
('17-5', 1207190900.0)
('17-50', 1195848200.0)
('17-51', 1195596140.0)
('17-52', 1195344080.0)
('17-53', 1195092020.0)
('17-54', 1194839960.0)
('17-55', 1194587900.0)
('17-56', 1194335840.0)
('17-57', 1194083780.0)
('17-58', 1193831720.0)
('17-59', 1193579660.0)
('17-6', 1206938840.0)
('17-60', 1193327600.0)
('17-61', 1193075540.0)
('17-62', 1192823480.0)
('17-63', 1192571420.0)
('17-64', 1192319360.0)
('17-65', 1192067300.0)
('17-66', 1191815240.0)
('17-67', 1191563180.0)
('17-68', 1191311120.0)
('17-69', 1191059060.0)
('17-7', 1206686780.0)
('17-70', 1190807000.0)
('17-71', 1190554940.0)
('17-72', 1190302880.0)
('17-73', 1190050820.0)
('17-74', 1189798760.0)
('17-75', 1189546700.0)
('17-76', 1189294640.0)
('17-77', 1189042580.0)
('17-78', 1188790520.0)
('17-79', 1188538460.0)
('17-8', 1206434720.0)
('17-9', 1206182660.0)
('18-0', 1278147200.0)
('18-1', 1277880740.0)
('18-10', 1275482600.0)
('18-11', 1275216140.0)
('18-12', 1274949680.0)
('18-13', 1274683220.0)
('18-14', 1274416760.0)
('18-15', 1274150300.0)
('18-16', 1273883840.0)
('18-17', 1273617380.0)
('18-18', 1273350920.0)
('18-19', 1273084460.0)
('18-2', 1277614280.0)
('18-20', 1272818000.0)
('18-21', 1272551540.0)
('18-22', 1272285080.0)
('18-23', 1272018620.0)
('18-24', 1271752160.0)
('18-25', 1271485700.0)
('18-26', 1271219240.0)
('18-27', 1270952780.0)
('18-28', 1270686320.0)
('18-29', 1270419860.0)
('18-3', 1277347820.0)
('18-30', 1270153400.0)
('18-31', 1269886940.0)
('18-32', 1269620480.0)
('18-33', 1269354020.0)
('18-34', 1269087560.0)
('18-35', 1268821100.0)
('18-36', 1268554640.0)
('18-37', 1268288180.0)
('18-38', 1268021720.0)
('18-39', 1267755260.0)
('18-4', 1277081360.0)
('18-40', 1267488800.0)
('18-41', 1267222340.0)
('18-42', 1266955880.0)
('18-43', 1266689420.0)
('18-44', 1266422960.0)
('18-45', 1266156500.0)
('18-46', 1265890040.0)
('18-47', 1265623580.0)
('18-48', 1265357120.0)
('18-49', 1265090660.0)
('18-5', 1276814900.0)
('18-50', 1264824200.0)
('18-51', 1264557740.0)
('18-52', 1264291280.0)
('18-53', 1264024820.0)
('18-54', 1263758360.0)
('18-55', 1263491900.0)
('18-56', 1263225440.0)
('18-57', 1262958980.0)
('18-58', 1262692520.0)
('18-59', 1262426060.0)
('18-6', 1276548440.0)
('18-60', 1262159600.0)
('18-61', 1261893140.0)
('18-62', 1261626680.0)
('18-63', 1261360220.0)
('18-64', 1261093760.0)
('18-65', 1260827300.0)
('18-66', 1260560840.0)
('18-67', 1260294380.0)
('18-68', 1260027920.0)
('18-69', 1259761460.0)
('18-7', 1276281980.0)
('18-70', 1259495000.0)
('18-71', 1259228540.0)
('18-72', 1258962080.0)
('18-73', 1258695620.0)
('18-74', 1258429160.0)
('18-75', 1258162700.0)
('18-76', 1257896240.0)
('18-77', 1257629780.0)
('18-78', 1257363320.0)
('18-79', 1257096860.0)
('18-8', 1276015520.0)
('18-9', 1275749060.0)
('19-0', 1347843200.0)
('19-1', 1347562340.0)
('19-10', 1345034600.0)
('19-11', 1344753740.0)
('19-12', 1344472880.0)
('19-13', 1344192020.0)
('19-14', 1343911160.0)
('19-15', 1343630300.0)
('19-16', 1343349440.0)
('19-17', 1343068580.0)
('19-18', 1342787720.0)
('19-19', 1342506860.0)
('19-2', 1347281480.0)
('19-20', 1342226000.0)
('19-21', 1341945140.0)
('19-22', 1341664280.0)
('19-23', 1341383420.0)
('19-24', 1341102560.0)
('19-25', 1340821700.0)
('19-26', 1340540840.0)
('19-27', 1340259980.0)
('19-28', 1339979120.0)
('19-29', 1339698260.0)
('19-3', 1347000620.0)
('19-30', 1339417400.0)
('19-31', 1339136540.0)
('19-32', 1338855680.0)
('19-33', 1338574820.0)
('19-34', 1338293960.0)
('19-35', 1338013100.0)
('19-36', 1337732240.0)
('19-37', 1337451380.0)
('19-38', 1337170520.0)
('19-39', 1336889660.0)
('19-4', 1346719760.0)
('19-40', 1336608800.0)
('19-41', 1336327940.0)
('19-42', 1336047080.0)
('19-43', 1335766220.0)
('19-44', 1335485360.0)
('19-45', 1335204500.0)
('19-46', 1334923640.0)
('19-47', 1334642780.0)
('19-48', 1334361920.0)
('19-49', 1334081060.0)
('19-5', 1346438900.0)
('19-50', 1333800200.0)
('19-51', 1333519340.0)
('19-52', 1333238480.0)
('19-53', 1332957620.0)
('19-54', 1332676760.0)
('19-55', 1332395900.0)
('19-56', 1332115040.0)
('19-57', 1331834180.0)
('19-58', 1331553320.0)
('19-59', 1331272460.0)
('19-6', 1346158040.0)
('19-60', 1330991600.0)
('19-61', 1330710740.0)
('19-62', 1330429880.0)
('19-63', 1330149020.0)
('19-64', 1329868160.0)
('19-65', 1329587300.0)
('19-66', 1329306440.0)
('19-67', 1329025580.0)
('19-68', 1328744720.0)
('19-69', 1328463860.0)
('19-7', 1345877180.0)
('19-70', 1328183000.0)
('19-71', 1327902140.0)
('19-72', 1327621280.0)
('19-73', 1327340420.0)
('19-74', 1327059560.0)
('19-75', 1326778700.0)
('19-76', 1326497840.0)
('19-77', 1326216980.0)
('19-78', 1325936120.0)
('19-79', 1325655260.0)
('19-8', 1345596320.0)
('19-9', 1345315460.0)
('2-0', 163011200.0)
('2-1', 162975140.0)
('2-10', 162650600.0)
('2-11', 162614540.0)
('2-12', 162578480.0)
('2-13', 162542420.0)
('2-14', 162506360.0)
('2-15', 162470300.0)
('2-16', 162434240.0)
('2-17', 162398180.0)
('2-18', 162362120.0)
('2-19', 162326060.0)
('2-2', 162939080.0)
('2-20', 162290000.0)
('2-21', 162253940.0)
('2-22', 162217880.0)
('2-23', 162181820.0)
('2-24', 162145760.0)
('2-25', 162109700.0)
('2-26', 162073640.0)
('2-27', 162037580.0)
('2-28', 162001520.0)
('2-29', 161965460.0)
('2-3', 162903020.0)
('2-30', 161929400.0)
('2-31', 161893340.0)
('2-32', 161857280.0)
('2-33', 161821220.0)
('2-34', 161785160.0)
('2-35', 161749100.0)
('2-36', 161713040.0)
('2-37', 161676980.0)
('2-38', 161640920.0)
('2-39', 161604860.0)
('2-4', 162866960.0)
('2-40', 161568800.0)
('2-41', 161532740.0)
('2-42', 161496680.0)
('2-43', 161460620.0)
('2-44', 161424560.0)
('2-45', 161388500.0)
('2-46', 161352440.0)
('2-47', 161316380.0)
('2-48', 161280320.0)
('2-49', 161244260.0)
('2-5', 162830900.0)
('2-50', 161208200.0)
('2-51', 161172140.0)
('2-52', 161136080.0)
('2-53', 161100020.0)
('2-54', 161063960.0)
('2-55', 161027900.0)
('2-56', 160991840.0)
('2-57', 160955780.0)
('2-58', 160919720.0)
('2-59', 160883660.0)
('2-6', 162794840.0)
('2-60', 160847600.0)
('2-61', 160811540.0)
('2-62', 160775480.0)
('2-63', 160739420.0)
('2-64', 160703360.0)
('2-65', 160667300.0)
('2-66', 160631240.0)
('2-67', 160595180.0)
