('1-87', 1476261560.0)
('1-88', 1476175040.0)
('1-89', 1476088520.0)
('1-9', 1483010120.0)
('1-90', 1476002000.0)
('1-91', 1475915480.0)
('1-92', 1475828960.0)
('1-93', 1475742440.0)
('1-94', 1475655920.0)
('1-95', 1475569400.0)
('1-96', 1475482880.0)
('1-97', 1475396360.0)
('1-98', 1475309840.0)
('1-99', 1475223320.0)
('2-0', 2594316800.0)
('2-1', 2594172680.0)
('2-10', 2592875600.0)
('2-100', 2579904800.0)
('2-101', 2579760680.0)
('2-102', 2579616560.0)
('2-103', 2579472440.0)
('2-104', 2579328320.0)
('2-105', 2579184200.0)
('2-106', 2579040080.0)
('2-107', 2578895960.0)
('2-108', 2578751840.0)
('2-109', 2578607720.0)
('2-11', 2592731480.0)
('2-110', 2578463600.0)
('2-111', 2578319480.0)
('2-112', 2578175360.0)
('2-113', 2578031240.0)
('2-114', 2577887120.0)
('2-115', 2577743000.0)
('2-116', 2577598880.0)
('2-117', 2577454760.0)
('2-118', 2577310640.0)
('2-119', 2577166520.0)
('2-12', 2592587360.0)
('2-120', 2577022400.0)
('2-121', 2576878280.0)
('2-122', 2576734160.0)
('2-123', 2576590040.0)
('2-124', 2576445920.0)
('2-125', 2576301800.0)
('2-126', 2576157680.0)
('2-127', 2576013560.0)
('2-128', 2575869440.0)
('2-129', 2575725320.0)
('2-13', 2592443240.0)
('2-130', 2575581200.0)
('2-131', 2575437080.0)
('2-132', 2575292960.0)
('2-133', 2575148840.0)
('2-134', 2575004720.0)
('2-135', 2574860600.0)
('2-136', 2574716480.0)
('2-137', 2574572360.0)
('2-138', 2574428240.0)
('2-139', 2574284120.0)
('2-14', 2592299120.0)
('2-140', 2574140000.0)
('2-141', 2573995880.0)
('2-142', 2573851760.0)
('2-143', 2573707640.0)
('2-144', 2573563520.0)
('2-145', 2573419400.0)
('2-146', 2573275280.0)
('2-147', 2573131160.0)
('2-148', 2572987040.0)
('2-149', 2572842920.0)
('2-15', 2592155000.0)
('2-150', 2572698800.0)
('2-151', 2572554680.0)
('2-152', 2572410560.0)
('2-153', 2572266440.0)
('2-154', 2572122320.0)
('2-155', 2571978200.0)
('2-156', 2571834080.0)
('2-157', 2571689960.0)
('2-158', 2571545840.0)
('2-159', 2571401720.0)
('2-16', 2592010880.0)
('2-17', 2591866760.0)
('2-18', 2591722640.0)
('2-19', 2591578520.0)
('2-2', 2594028560.0)
('2-20', 2591434400.0)
('2-21', 2591290280.0)
('2-22', 2591146160.0)
('2-23', 2591002040.0)
('2-24', 2590857920.0)
('2-25', 2590713800.0)
('2-26', 2590569680.0)
('2-27', 2590425560.0)
('2-28', 2590281440.0)
('2-29', 2590137320.0)
('2-3', 2593884440.0)
('2-30', 2589993200.0)
('2-31', 2589849080.0)
('2-32', 2589704960.0)
('2-33', 2589560840.0)
('2-34', 2589416720.0)
('2-35', 2589272600.0)
('2-36', 2589128480.0)
('2-37', 2588984360.0)
('2-38', 2588840240.0)
('2-39', 2588696120.0)
('2-4', 2593740320.0)
('2-40', 2588552000.0)
('2-41', 2588407880.0)
('2-42', 2588263760.0)
('2-43', 2588119640.0)
('2-44', 2587975520.0)
('2-45', 2587831400.0)
('2-46', 2587687280.0)
('2-47', 2587543160.0)
('2-48', 2587399040.0)
('2-49', 2587254920.0)
('2-5', 2593596200.0)
('2-50', 2587110800.0)
('2-51', 2586966680.0)
('2-52', 2586822560.0)
('2-53', 2586678440.0)
('2-54', 2586534320.0)
('2-55', 2586390200.0)
('2-56', 2586246080.0)
('2-57', 2586101960.0)
('2-58', 2585957840.0)
('2-59', 2585813720.0)
('2-6', 2593452080.0)
('2-60', 2585669600.0)
('2-61', 2585525480.0)
('2-62', 2585381360.0)
('2-63', 2585237240.0)
('2-64', 2585093120.0)
('2-65', 2584949000.0)
('2-66', 2584804880.0)
('2-67', 2584660760.0)
('2-68', 2584516640.0)
('2-69', 2584372520.0)
('2-7', 2593307960.0)
('2-70', 2584228400.0)
('2-71', 2584084280.0)
('2-72', 2583940160.0)
('2-73', 2583796040.0)
('2-74', 2583651920.0)
('2-75', 2583507800.0)
('2-76', 2583363680.0)
('2-77', 2583219560.0)
('2-78', 2583075440.0)
('2-79', 2582931320.0)
('2-8', 2593163840.0)
('2-80', 2582787200.0)
('2-81', 2582643080.0)
('2-82', 2582498960.0)
('2-83', 2582354840.0)
('2-84', 2582210720.0)
('2-85', 2582066600.0)
('2-86', 2581922480.0)
('2-87', 2581778360.0)
('2-88', 2581634240.0)
('2-89', 2581490120.0)
('2-9', 2593019720.0)
('2-90', 2581346000.0)
('2-91', 2581201880.0)
('2-92', 2581057760.0)
('2-93', 2580913640.0)
('2-94', 2580769520.0)
('2-95', 2580625400.0)
('2-96', 2580481280.0)
('2-97', 2580337160.0)
('2-98', 2580193040.0)
('2-99', 2580048920.0)
('3-0', 3704844800.0)
('3-1', 3704643080.0)
('3-10', 3702827600.0)
('3-100', 3684672800.0)
('3-101', 3684471080.0)
('3-102', 3684269360.0)
('3-103', 3684067640.0)
('3-104', 3683865920.0)
('3-105', 3683664200.0)
('3-106', 3683462480.0)
('3-107', 3683260760.0)
('3-108', 3683059040.0)
('3-109', 3682857320.0)
('3-11', 3702625880.0)
('3-110', 3682655600.0)
('3-111', 3682453880.0)
('3-112', 3682252160.0)
('3-113', 3682050440.0)
('3-114', 3681848720.0)
('3-115', 3681647000.0)
('3-116', 3681445280.0)
('3-117', 3681243560.0)
('3-118', 3681041840.0)
('3-119', 3680840120.0)
('3-12', 3702424160.0)
('3-120', 3680638400.0)
('3-121', 3680436680.0)
('3-122', 3680234960.0)
('3-123', 3680033240.0)
('3-124', 3679831520.0)
('3-125', 3679629800.0)
('3-126', 3679428080.0)
('3-127', 3679226360.0)
('3-128', 3679024640.0)
('3-129', 3678822920.0)
('3-13', 3702222440.0)
('3-130', 3678621200.0)
('3-131', 3678419480.0)
('3-132', 3678217760.0)
('3-133', 3678016040.0)
('3-134', 3677814320.0)
('3-135', 3677612600.0)
('3-136', 3677410880.0)
('3-137', 3677209160.0)
('3-138', 3677007440.0)
('3-139', 3676805720.0)
('3-14', 3702020720.0)
('3-140', 3676604000.0)
('3-141', 3676402280.0)
('3-142', 3676200560.0)
('3-143', 3675998840.0)
('3-144', 3675797120.0)
('3-145', 3675595400.0)
('3-146', 3675393680.0)
('3-147', 3675191960.0)
('3-148', 3674990240.0)
('3-149', 3674788520.0)
('3-15', 3701819000.0)
('3-150', 3674586800.0)
('3-151', 3674385080.0)
('3-152', 3674183360.0)
('3-153', 3673981640.0)
('3-154', 3673779920.0)
('3-155', 3673578200.0)
('3-156', 3673376480.0)
('3-157', 3673174760.0)
('3-158', 3672973040.0)
('3-159', 3672771320.0)
('3-16', 3701617280.0)
('3-17', 3701415560.0)
('3-18', 3701213840.0)
('3-19', 3701012120.0)
('3-2', 3704441360.0)
('3-20', 3700810400.0)
('3-21', 3700608680.0)
('3-22', 3700406960.0)
('3-23', 3700205240.0)
('3-24', 3700003520.0)
('3-25', 3699801800.0)
('3-26', 3699600080.0)
('3-27', 3699398360.0)
('3-28', 3699196640.0)
('3-29', 3698994920.0)
('3-3', 3704239640.0)
('3-30', 3698793200.0)
('3-31', 3698591480.0)
('3-32', 3698389760.0)
('3-33', 3698188040.0)
('3-34', 3697986320.0)
('3-35', 3697784600.0)
('3-36', 3697582880.0)
('3-37', 3697381160.0)
('3-38', 3697179440.0)
('3-39', 3696977720.0)
('3-4', 3704037920.0)
('3-40', 3696776000.0)
('3-41', 3696574280.0)
('3-42', 3696372560.0)
('3-43', 3696170840.0)
('3-44', 3695969120.0)
('3-45', 3695767400.0)
('3-46', 3695565680.0)
('3-47', 3695363960.0)
('3-48', 3695162240.0)
('3-49', 3694960520.0)
('3-5', 3703836200.0)
('3-50', 3694758800.0)
('3-51', 3694557080.0)
('3-52', 3694355360.0)
('3-53', 3694153640.0)
('3-54', 3693951920.0)
('3-55', 3693750200.0)
('3-56', 3693548480.0)
('3-57', 3693346760.0)
('3-58', 3693145040.0)
('3-59', 3692943320.0)
('3-6', 3703634480.0)
('3-60', 3692741600.0)
('3-61', 3692539880.0)
('3-62', 3692338160.0)
('3-63', 3692136440.0)
('3-64', 3691934720.0)
('3-65', 3691733000.0)
('3-66', 3691531280.0)
('3-67', 3691329560.0)
('3-68', 3691127840.0)
('3-69', 3690926120.0)
('3-7', 3703432760.0)
('3-70', 3690724400.0)
('3-71', 3690522680.0)
('3-72', 3690320960.0)
('3-73', 3690119240.0)
('3-74', 3689917520.0)
('3-75', 3689715800.0)
('3-76', 3689514080.0)
('3-77', 3689312360.0)
('3-78', 3689110640.0)
('3-79', 3688908920.0)
('3-8', 3703231040.0)
('3-80', 3688707200.0)
('3-81', 3688505480.0)
('3-82', 3688303760.0)
('3-83', 3688102040.0)
('3-84', 3687900320.0)
('3-85', 3687698600.0)
('3-86', 3687496880.0)
('3-87', 3687295160.0)
('3-88', 3687093440.0)
('3-89', 3686891720.0)
('3-9', 3703029320.0)
('3-90', 3686690000.0)
('3-91', 3686488280.0)
('3-92', 3686286560.0)
('3-93', 3686084840.0)
('3-94', 3685883120.0)
('3-95', 3685681400.0)
('3-96', 3685479680.0)
('3-97', 3685277960.0)
('3-98', 3685076240.0)
('3-99', 3684874520.0)
('4-0', 4815372800.0)
('4-1', 4815113480.0)
('4-10', 4812779600.0)
('4-100', 4789440800.0)
('4-101', 4789181480.0)
('4-102', 4788922160.0)
('4-103', 4788662840.0)
('4-104', 4788403520.0)
('4-105', 4788144200.0)
('4-106', 4787884880.0)
('4-107', 4787625560.0)
('4-108', 4787366240.0)
('4-109', 4787106920.0)
('4-11', 4812520280.0)
('4-110', 4786847600.0)
('4-111', 4786588280.0)
('4-112', 4786328960.0)
('4-113', 4786069640.0)
('4-114', 4785810320.0)
('4-115', 4785551000.0)
('4-116', 4785291680.0)
('4-117', 4785032360.0)
('4-118', 4784773040.0)
('4-119', 4784513720.0)
('4-12', 4812260960.0)
('4-120', 4784254400.0)
('4-121', 4783995080.0)
('4-122', 4783735760.0)
('4-123', 4783476440.0)
('4-124', 4783217120.0)
('4-125', 4782957800.0)
('4-126', 4782698480.0)
('4-127', 4782439160.0)
('4-128', 4782179840.0)
('4-129', 4781920520.0)
('4-13', 4812001640.0)
('4-130', 4781661200.0)
('4-131', 4781401880.0)
('4-132', 4781142560.0)
('4-133', 4780883240.0)
('4-134', 4780623920.0)
('4-135', 4780364600.0)
('4-136', 4780105280.0)
('4-137', 4779845960.0)
('4-138', 4779586640.0)
('4-139', 4779327320.0)
('4-14', 4811742320.0)
('4-140', 4779068000.0)
('4-141', 4778808680.0)
('4-142', 4778549360.0)
('4-143', 4778290040.0)
('4-144', 4778030720.0)
('4-145', 4777771400.0)
('4-146', 4777512080.0)
('4-147', 4777252760.0)
('4-148', 4776993440.0)
('4-149', 4776734120.0)
('4-15', 4811483000.0)
('4-150', 4776474800.0)
('4-151', 4776215480.0)
('4-152', 4775956160.0)
('4-153', 4775696840.0)
('4-154', 4775437520.0)
('4-155', 4775178200.0)
('4-156', 4774918880.0)
('4-157', 4774659560.0)
('4-158', 4774400240.0)
('4-159', 4774140920.0)
('4-16', 4811223680.0)
('4-17', 4810964360.0)
('4-18', 4810705040.0)
('4-19', 4810445720.0)
('4-2', 4814854160.0)
('4-20', 4810186400.0)
('4-21', 4809927080.0)
('4-22', 4809667760.0)
('4-23', 4809408440.0)
('4-24', 4809149120.0)
('4-25', 4808889800.0)
('4-26', 4808630480.0)
('4-27', 4808371160.0)
('4-28', 4808111840.0)
('4-29', 4807852520.0)
('4-3', 4814594840.0)
('4-30', 4807593200.0)
('4-31', 4807333880.0)
('4-32', 4807074560.0)
('4-33', 4806815240.0)
('4-34', 4806555920.0)
('4-35', 4806296600.0)
('4-36', 4806037280.0)
('4-37', 4805777960.0)
('4-38', 4805518640.0)
('4-39', 4805259320.0)
('4-4', 4814335520.0)
('4-40', 4805000000.0)
('4-41', 4804740680.0)
('4-42', 4804481360.0)
('4-43', 4804222040.0)
('4-44', 4803962720.0)
('4-45', 4803703400.0)
('4-46', 4803444080.0)
('4-47', 4803184760.0)
('4-48', 4802925440.0)
('4-49', 4802666120.0)
('4-5', 4814076200.0)
('4-50', 4802406800.0)
('4-51', 4802147480.0)
('4-52', 4801888160.0)
('4-53', 4801628840.0)
('4-54', 4801369520.0)
('4-55', 4801110200.0)
('4-56', 4800850880.0)
('4-57', 4800591560.0)
('4-58', 4800332240.0)
('4-59', 4800072920.0)
('4-6', 4813816880.0)
('4-60', 4799813600.0)
('4-61', 4799554280.0)
('4-62', 4799294960.0)
('4-63', 4799035640.0)
('4-64', 4798776320.0)
('4-65', 4798517000.0)
('4-66', 4798257680.0)
('4-67', 4797998360.0)
('4-68', 4797739040.0)
('4-69', 4797479720.0)
('4-7', 4813557560.0)
('4-70', 4797220400.0)
('4-71', 4796961080.0)
('4-72', 4796701760.0)
('4-73', 4796442440.0)
('4-74', 4796183120.0)
('4-75', 4795923800.0)
('4-76', 4795664480.0)
('4-77', 4795405160.0)
('4-78', 4795145840.0)
('4-79', 4794886520.0)
('4-8', 4813298240.0)
('4-80', 4794627200.0)
('4-81', 4794367880.0)
('4-82', 4794108560.0)
('4-83', 4793849240.0)
('4-84', 4793589920.0)
('4-85', 4793330600.0)
('4-86', 4793071280.0)
('4-87', 4792811960.0)
('4-88', 4792552640.0)
('4-89', 4792293320.0)
('4-9', 4813038920.0)
('4-90', 4792034000.0)
('4-91', 4791774680.0)
('4-92', 4791515360.0)
('4-93', 4791256040.0)
('4-94', 4790996720.0)
('4-95', 4790737400.0)
('4-96', 4790478080.0)
('4-97', 4790218760.0)
('4-98', 4789959440.0)
('4-99', 4789700120.0)
('5-0', 5925900800.0)
('5-1', 5925583880.0)
('5-10', 5922731600.0)
('5-100', 5894208800.0)
('5-101', 5893891880.0)
('5-102', 5893574960.0)
('5-103', 5893258040.0)
('5-104', 5892941120.0)
('5-105', 5892624200.0)
('5-106', 5892307280.0)
('5-107', 5891990360.0)
('5-108', 5891673440.0)
('5-109', 5891356520.0)
('5-11', 5922414680.0)
('5-110', 5891039600.0)
('5-111', 5890722680.0)
('5-112', 5890405760.0)
('5-113', 5890088840.0)
('5-114', 5889771920.0)
('5-115', 5889455000.0)
('5-116', 5889138080.0)
('5-117', 5888821160.0)
('5-118', 5888504240.0)
('5-119', 5888187320.0)
('5-12', 5922097760.0)
('5-120', 5887870400.0)
('5-121', 5887553480.0)
('5-122', 5887236560.0)
('5-123', 5886919640.0)
('5-124', 5886602720.0)
('5-125', 5886285800.0)
('5-126', 5885968880.0)
('5-127', 5885651960.0)
('5-128', 5885335040.0)
('5-129', 5885018120.0)
('5-13', 5921780840.0)
('5-130', 5884701200.0)
('5-131', 5884384280.0)
('5-132', 5884067360.0)
('5-133', 5883750440.0)
('5-134', 5883433520.0)
('5-135', 5883116600.0)
('5-136', 5882799680.0)
('5-137', 5882482760.0)
('5-138', 5882165840.0)
('5-139', 5881848920.0)
('5-14', 5921463920.0)
('5-140', 5881532000.0)
('5-141', 5881215080.0)
('5-142', 5880898160.0)
('5-143', 5880581240.0)
('5-144', 5880264320.0)
('5-145', 5879947400.0)
('5-146', 5879630480.0)
('5-147', 5879313560.0)
('5-148', 5878996640.0)
('5-149', 5878679720.0)
('5-15', 5921147000.0)
('5-150', 5878362800.0)
('5-151', 5878045880.0)
('5-152', 5877728960.0)
('5-153', 5877412040.0)
('5-154', 5877095120.0)
('5-155', 5876778200.0)
('5-156', 5876461280.0)
('5-157', 5876144360.0)
('5-158', 5875827440.0)
('5-159', 5875510520.0)
('5-16', 5920830080.0)
('5-17', 5920513160.0)
('5-18', 5920196240.0)
('5-19', 5919879320.0)
('5-2', 5925266960.0)
('5-20', 5919562400.0)
('5-21', 5919245480.0)
('5-22', 5918928560.0)
('5-23', 5918611640.0)
('5-24', 5918294720.0)
('5-25', 5917977800.0)
('5-26', 5917660880.0)
('5-27', 5917343960.0)
('5-28', 5917027040.0)
('5-29', 5916710120.0)
('5-3', 5924950040.0)
('5-30', 5916393200.0)
('5-31', 5916076280.0)
('5-32', 5915759360.0)
('5-33', 5915442440.0)
('5-34', 5915125520.0)
('5-35', 5914808600.0)
('5-36', 5914491680.0)
('5-37', 5914174760.0)
('5-38', 5913857840.0)
('5-39', 5913540920.0)
('5-4', 5924633120.0)
('5-40', 5913224000.0)
('5-41', 5912907080.0)
('5-42', 5912590160.0)
('5-43', 5912273240.0)
('5-44', 5911956320.0)
('5-45', 5911639400.0)
('5-46', 5911322480.0)
('5-47', 5911005560.0)
('5-48', 5910688640.0)
('5-49', 5910371720.0)
('5-5', 5924316200.0)
('5-50', 5910054800.0)
('5-51', 5909737880.0)
('5-52', 5909420960.0)
('5-53', 5909104040.0)
('5-54', 5908787120.0)
('5-55', 5908470200.0)
('5-56', 5908153280.0)
('5-57', 5907836360.0)
('5-58', 5907519440.0)
('5-59', 5907202520.0)
('5-6', 5923999280.0)
('5-60', 5906885600.0)
('5-61', 5906568680.0)
('5-62', 5906251760.0)
('5-63', 5905934840.0)
('5-64', 5905617920.0)
('5-65', 5905301000.0)
('5-66', 5904984080.0)
('5-67', 5904667160.0)
('5-68', 5904350240.0)
('5-69', 5904033320.0)
('5-7', 5923682360.0)
('5-70', 5903716400.0)
('5-71', 5903399480.0)
('5-72', 5903082560.0)
('5-73', 5902765640.0)
('5-74', 5902448720.0)
('5-75', 5902131800.0)
('5-76', 5901814880.0)
('5-77', 5901497960.0)
('5-78', 5901181040.0)
('5-79', 5900864120.0)
('5-8', 5923365440.0)
('5-80', 5900547200.0)
('5-81', 5900230280.0)
('5-82', 5899913360.0)
('5-83', 5899596440.0)
('5-84', 5899279520.0)
('5-85', 5898962600.0)
('5-86', 5898645680.0)
('5-87', 5898328760.0)
('5-88', 5898011840.0)
('5-89', 5897694920.0)
('5-9', 5923048520.0)
('5-90', 5897378000.0)
('5-91', 5897061080.0)
('5-92', 5896744160.0)
('5-93', 5896427240.0)
('5-94', 5896110320.0)
('5-95', 5895793400.0)
('5-96', 5895476480.0)
('5-97', 5895159560.0)
('5-98', 5894842640.0)
('5-99', 5894525720.0)
('6-0', 7036428800.0)
('6-1', 7036054280.0)
('6-10', 7032683600.0)
('6-100', 6998976800.0)
('6-101', 6998602280.0)
('6-102', 6998227760.0)
('6-103', 6997853240.0)
('6-104', 6997478720.0)
('6-105', 6997104200.0)
('6-106', 6996729680.0)
('6-107', 6996355160.0)
('6-108', 6995980640.0)
('6-109', 6995606120.0)
('6-11', 7032309080.0)
('6-110', 6995231600.0)
('6-111', 6994857080.0)
('6-112', 6994482560.0)
('6-113', 6994108040.0)
('6-114', 6993733520.0)
('6-115', 6993359000.0)
('6-116', 6992984480.0)
('6-117', 6992609960.0)
('6-118', 6992235440.0)
('6-119', 6991860920.0)
('6-12', 7031934560.0)
('6-120', 6991486400.0)
('6-121', 6991111880.0)
('6-122', 6990737360.0)
('6-123', 6990362840.0)
('6-124', 6989988320.0)
('6-125', 6989613800.0)
('6-126', 6989239280.0)
('6-127', 6988864760.0)
('6-128', 6988490240.0)
('6-129', 6988115720.0)
('6-13', 7031560040.0)
('6-130', 6987741200.0)
('6-131', 6987366680.0)
('6-132', 6986992160.0)
('6-133', 6986617640.0)
('6-134', 6986243120.0)
('6-135', 6985868600.0)
('6-136', 6985494080.0)
('6-137', 6985119560.0)
('6-138', 6984745040.0)
('6-139', 6984370520.0)
('6-14', 7031185520.0)
('6-140', 6983996000.0)
('6-141', 6983621480.0)
('6-142', 6983246960.0)
('6-143', 6982872440.0)
